,link,metro,price_meter,index,desc,price,address,pub_datetime
8320,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8319,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
4820,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),4819,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
5072,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),5071,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
4008,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),4007,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2468,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2467,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
8264,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8263,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
7564,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),7563,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2608,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2607,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
5716,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),5715,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
6080,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),6079,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2496,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2495,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
6808,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),6807,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
6136,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),6135,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
8040,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8039,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
1684,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),1683,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
3168,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),3167,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
8068,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8067,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
3896,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),3895,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
4792,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),4791,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
8432,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8431,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
8600,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8599,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
7704,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),7703,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
17,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),16,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
5492,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),5491,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
5660,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),5659,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2748,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2747,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
6948,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),6947,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2328,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2327,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
8124,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),8123,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2720,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2719,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
7452,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),7451,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
1516,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),1515,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
6220,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),6219,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
7732,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),7731,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
7984,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),7983,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
5996,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),5995,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
2300,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),2299,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
1796,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),1795,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
4092,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),4091,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
3140,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),3139,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
3364,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),3363,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
3728,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),3727,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
3112,https://www.cian.ru/rent/flat/226158748/,ЦСКА,Комм.платеживключены(безсчётчиков),3111,"1-комн. кв., 32 м², 2/15 этаж",69000/мес.,"Москва, САО, р-н Хорошевский, м. ЦСКА, Ходынский бульвар, 20А",2020-03-15 14:18:00
